freqs,W1,W2
0.278255940220712,9.97445966748264,0.00129018641859396
0.280833199882317,9.97398559416286,0.0012958144406114
0.283434330615131,9.97350274459032,0.001301555503684
0.286059553517574,9.97301095717103,0.00130741201021586
0.288709091735924,9.97251006736843,0.00131338641785119
0.291383170483279,9.97199990765107,0.00131948124086286
0.294082017058706,9.97148030743934,0.00132569905157879
0.29680586086656,9.97095109305131,0.00133204248184687
0.299554933435981,9.97041208764775,0.00133851422453994
0.302329468440578,9.96986311117612,0.00134511703510157
0.305129701718287,9.96930398031365,0.00135185373313404
0.307955871291423,9.96873450840948,0.00135872720402964
0.310808217386906,9.96815450542587,0.00136574040064648
0.313686982456688,9.96756377787834,0.00137289634503016
0.316592411198352,9.96696212877488,0.00138019813018246
0.319524750575921,9.96634935755418,0.00138764892187853
