freqs,H1,H2,H3,H1p,H2p,H3p
0.0188919277620767,1.00061819127089,0.00190123420565144,0.000372779138190859,-0.0948411726111546,121.317240891749,4.93741705626001
0.0191550055557353,1.00065757861153,0.00194286318955732,0.000372791820876669,-0.0962759072043145,121.92961053029,5.00613307706678
0.0194217468148903,1.00069806683059,0.00198565871403243,0.000372804859336305,-0.097735436336361,122.536279455959,5.07580432359313
0.0196922025547917,1.00073968659039,0.00202965344135109,0.000372818263552539,-0.099220308173416,123.137198271917,5.14644402698158
0.0199664245010979,1.00078246940117,0.00207488094677725,0.0003728320437884,-0.10073108703228,123.732320420867,5.21806559963314
0.020244465099768,1.00082644764424,0.0021213757439978,0.000372846210595051,-0.102268353960644,124.321602141823,5.29068263760528
0.0205263775270925,1.00087165459564,0.00216917331125927,0.000372860774819892,-0.103832707340015,124.905002424413,5.36430892303785
0.0208122156998634,1.00091812445049,0.00221831011822734,0.00037287574761488,-0.105424763512311,125.482482960864,5.43895842660742
0.021102034285686,1.00096589234799,0.00226882365358871,0.000372891140445095,-0.10704515743103,126.054008095869,5.51464531000992
0.0213958887134342,1.00101499439704,0.00232075245341561,0.00037290696509754,-0.108694543338028,126.619544774501,5.59138392847188
0.0216938351838518,1.00106546770252,0.00237413613031358,0.000372923233690192,-0.110373595466884,127.179062488331,5.66918883329038
0.0219959306803007,1.00111735039234,0.00242901540337395,0.000372939958681307,-0.112083008773901,127.732533219942,5.74807477440191
0.0223022329796594,1.00117068164507,0.00248543212895274,0.000372957152878987,-0.113823499697931,128.279931385983,5.8280567029801
0.0226128006633728,1.00122550171841,0.00254342933229842,0.000372974829451021,-0.115595806950048,128.821233778927,5.90914977406266
0.0229276931286565,1.00128185197829,0.00260305124005157,0.000372993001934993,-0.117400692334387,129.356419507697,5.99136934920748
0.0232469705998565,1.00133977492885,0.00266434331363991,0.000373011684248689,-0.119238941601268,129.885469937296,6.07473099917806
0.0235706941399673,1.00139931424307,0.00272735228359314,0.000373030890700785,-0.121111365333995,130.408368627597,6.15925050665831
0.0238989256623105,1.00146051479424,0.00279212618480208,0.000373050636001846,-0.123018799870574,130.925101271434,6.24494386899688
0.024231727942376,1.00152342268829,0.00285871439274796,0.000373070935275628,-0.124962108261822,131.435655632118,6.33182730098096
0.0245691646298279,1.00158808529687,0.00292716766072772,0.000373091804070702,-0.126942181267229,131.940021480522,6.41991723763975
0.0249113002606779,1.0016545512913,0.00299753815810218,0.00037311325837241,-0.128959938390138,132.43819053185,6.50923033707751
0.0252582002696278,1.00172287067743,0.00306987950959473,0.000373135314615149,-0.131016328953724,132.930156382212,6.5997834833362
0.0256099310025846,1.00179309483131,0.00314424683566852,0.000373157989695012,-0.13311233321946,133.415914445115,6.69159378928789
0.0259665597293487,1.00186527653583,0.00322069679401118,0.000373181300982778,-0.135248963549683,133.895461887981,6.7846785995567
0.0263281546564802,1.00193947001825,0.00329928762215671,0.000373205266337274,-0.137427265616034,134.368797568793,6.87905549347043
0.0266947849403432,1.00201573098871,0.00338007918127499,0.000373229904119112,-0.139648319655542,134.835921972962,6.97474228804165
0.0270665207003324,1.00209411667964,0.00346313300115992,0.000373255233204816,-0.141913241776256,135.296837150509,7.07175704097843
0.0274434330322837,1.00217468588624,0.00354851232644833,0.000373281273001342,-0.14422318531435,135.751546653636,7.17011805372431
0.0278255940220712,1.00225749900792,0.00363628216410232,0.000373308043461021,-0.146579342244719,136.20005547479,7.26984387452765
0.0282130767593947,1.00234261809076,0.00372650933218868,0.000373335565096909,-0.148982944647133,136.64236998526,7.37095330154017
0.0286059553517574,1.00243010687105,0.00381926250998964,0.000373363858998584,-0.151435266230155,137.078497874401,7.47346538594443
0.0290043049386399,1.00252003081991,0.00391461228948047,0.000373392946848382,-0.153937623915038,137.508448089542,7.57739943511014
0.0294082017058706,1.00261245718895,0.00401263122820985,0.000373422850938096,-0.15649137948194,137.93223077663,7.68277501577914
0.0298177229001967,1.00270745505711,0.00411339390362014,0.000373453594186143,-0.159097941280877,138.349857221662,7.78961195727866
0.0302329468440578,1.00280509537862,0.00421697696884557,0.000373485200155227,-0.161758766009918,138.761339792973,7.89793035476284
0.0306539529505653,1.00290545103208,0.00432345921002695,0.000373517693070488,-0.164475360563195,139.166691884396,8.00775057248188
0.0310808217386906,1.00300859687078,0.00443292160518309,0.000373551097838175,-0.167249283951446,139.565927859356,8.11909324707888
0.0315136348486648,1.00311460977421,0.00454544738467931,0.000373585440064847,-0.17008214929787,139.959062995915,8.23197929091362
0.0319524750575921,1.00322356870078,0.00466112209333512,0.000373620746077112,-0.172975625912142,140.346113432821,8.34642989541323
0.032397426295282,1.0033355547418,0.00478003365421365,0.000373657042941933,-0.175931441445632,140.727096116567,8.46246653444909
0.0328485736603004,1.00345065117675,0.00490227243413655,0.000373694358487502,-0.178951384130913,141.102028749491,8.58011096773953
0.0333060034362459,1.00356894352986,0.00502793131096943,0.000373732721324714,-0.182037305108671,141.470929738948,8.69938524427794
0.0337698031082509,1.00369051962791,0.00515710574272331,0.000373772160869245,-0.185191120845517,141.833818147551,8.82031170578555
0.0342400613797143,1.00381546965954,0.00528989383851941,0.000373812707364253,-0.188414815645884,142.190713644509,8.94291299018843
0.0347168681892656,1.00394388623577,0.00542639643146504,0.000373854391903735,-0.19171044426184,142.541636458067,9.06721203511802
0.0352003147279668,1.00407586445196,0.00556671715348981,0.000373897246456532,-0.19508013460422,142.886607329055,9.19323208143448
0.0356904934567523,1.00421150195125,0.00571096251219242,0.000373941303891031,-0.198526090559069,143.225647465555,9.3209966767721
0.0361874981241128,1.00435089898929,0.00585924196974945,0.000373986598000554,-0.202050594913209,143.558778498682,9.45052967910608
0.0366914237840249,1.00449415850056,0.00601166802393868,0.000374033163529483,-0.205656012393089,143.886022439481,9.58185526033965
0.0372023668141307,1.00464138616603,0.00616835629133065,0.000374081036200113,-0.209344792820958,144.207401636944,9.71499790991083
0.03772042493417,1.00479269048246,0.00632942559270359,0.000374130252740282,-0.213119474392866,144.522938737133,9.84998243841776
0.03824569722467,1.00494818283305,0.00649499804073754,0.00037418085091178,-0.216982687082853,144.832656643408,9.98683398126145
0.0387782841458946,1.00510797755976,0.0066651991300453,0.000374232869539565,-0.220937156177971,145.136578477749,10.1255780023051
0.0393182875570577,1.00527219203707,0.00684015782959879,0.000374286348541816,-0.224985705948936,145.434727543174,10.2662402975488
0.0398658107358044,1.00544094674743,0.00702000667761051,0.000374341328960841,-0.229131263461274,145.727127287215,10.4088469988179
0.0404209583979631,1.00561436535813,0.00720488187893151,0.000374397852994861,-0.233376862532131,146.013801266475,10.5534245774646
0.0409838367175726,1.00579257479995,0.00739492340502803,0.000374455964030705,-0.237725647837851,146.294773112219,10.6999998480806
0.0415545533471888,1.00597570534727,0.00759027509660062,0.000374515706677435,-0.242180879177836,146.570066497007,10.8485999722198
0.0421332174384729,1.00616389069991,0.00779108476891093,0.000374577126800936,-0.24674593590017,146.839705102343,10.9992524621291
0.0427199396630678,1.00635726806657,0.0079975043198821,0.000374640271559479,-0.251424321494769,147.103712587328,11.1519851844864
0.043314832233764,1.00655597824991,0.00820968984104089,0.000374705189440321,-0.256219668359975,147.362112558284,11.3068263641432
0.0439180089259609,1.00676016573333,0.00842780173137,0.000374771930297328,-0.261135742748607,147.614928539362,11.4638045878702
0.0445295850994266,1.00696997876941,0.00865200481414139,0.000374840545389693,-0.266176449899726,147.862183944078,11.6229488081049
0.045149677720361,1.00718556946996,0.00888246845680191,0.000374911087421748,-0.271345839362617,148.10390204779,11.7842883466975
0.0457784053837662,1.0074070938979,0.00911936669398436,0.000374983610583919,-0.276648110519458,148.340105961067,11.9478528986546
0.0464158883361278,1.00763471216063,0.00936287835371833,0.000375058170594861,-0.282087618313584,148.570818603956,12.1136725358778
0.0470622484984128,1.00786858850525,0.00961318718691643,0.000375134824744786,-0.287668879190249,148.796062681107,12.2817777108941
0.0477176094893875,1.00810889141538,0.00987048200021294,0.000375213631940043,-0.293396577256987,149.015860657745,12.4521992605772
0.0483820966492596,1.00835579370965,0.0101349567922332,0.000375294652748978,-0.299275570671081,149.230234736464,12.6249684098556
0.0490558370636505,1.00860947264192,0.0104068108933736,0.000375377949449098,-0.305310898261423,149.439206834823,12.8001167754062
0.0497389595879006,1.00887011000308,0.0106862491091727,0.0003754635860756,-0.311507786392708,149.642798563721,12.9776763693288
0.0504315948717136,1.00913789222455,0.010973481867356,0.000375551628471294,-0.317871656079689,149.841031206534,13.1576796028008
0.0511338753841433,1.0094130104834,0.0112687253686384,0.000375642144337951,-0.324408130359634,150.033925698986,13.340159289706
0.0518459354389291,1.00969566080908,0.0115722017413678,0.000375735203289141,-0.331123041931263,150.221502609738,13.5251486502375
0.0525679112201842,1.00998604419168,0.0118841392000977,0.00037583087690458,-0.338022441068619,150.403782121673,13.7126813144688
0.0532999408084409,1.01028436669186,0.0122047722081742,0.000375929238786053,-0.345112603818394,150.580784013856,13.9027913258903
0.0540421642070592,1.01059083955216,0.0125343416444271,0.000376030364614938,-0.352400040489727,150.752527644142,14.0955131449081
0.0547947233690029,1.01090567930995,0.0128730949740542,0.000376134332211398,-0.359891504445174,150.919031932424,14.2908816522995
0.0555577622239888,1.01122910791167,0.0132212864237894,0.000376241221595276,-0.367594001202303,151.080315344485,14.4889321526236
0.0563314267060135,1.0115613528286,0.013579177161446,0.00037635111504875,-0.375514797854929,151.236395876455,14.6897003775798
0.0571158647812643,1.01190264717386,0.0139470354799287,0.0003764640971808,-0.383661432823736,151.387291039825,14.8932224893121
0.0579112264764176,1.01225322982081,0.0143251369858071,0.000376580254993536,-0.392041725945651,151.533017847025,15.0995350836533
0.0587176639073326,1.01261334552258,0.0147137647925449,0.000376699677950454,-0.400663788911981,151.673592797534,15.3086751933045
0.0595353313081437,1.01298324503275,0.0151132097184819,0.000376822458046657,-0.409536036065043,151.809031864498,15.5206802909447
0.0603643850607587,1.01336318522721,0.0155237704896621,0.000376948689881123,-0.418667195563389,151.939350481857,15.7355882922654
0.061204983724767,1.01375342922684,0.0159457539476067,0.000377078470731065,-0.428066320925734,152.064563531937,15.953437558925
0.062057288067765,1.01415424652125,0.016379475262128,0.000377211900628448,-0.437742802963956,152.184685333515,16.1742669014158
0.0629214610961034,1.01456591309316,0.0168252581492821,0.000377349082438737,-0.447706382115276,152.299729630316,16.3981155818395
0.0637976680860628,1.01498871154358,0.0172834350945587,0.000377490121941927,-0.457967161184267,152.409709579945,16.6250233165838
0.0646860766154633,1.0154229312175,0.0177543475814049,0.000377635127915939,-0.468535618505007,152.514637743227,16.8550302788937
0.0655868565957143,1.01586886832998,0.0182383463251828,0.000377784212222445,-0.479422621533953,152.61452607394,17.0881771013312
0.0665001803043112,1.01632682609264,0.0187357915126576,0.00037793748989519,-0.490639440884069,152.709385908924,17.3245048781155
0.0674262224177834,1.01679711484015,0.0192470530471148,0.000378095079230905,-0.502197764810656,152.79922795856,17.564055167338
0.0683651600451024,1.01728005215688,0.0197725107992037,0.000378257101882862,-0.51410971415954,152.884062297589,17.806869993042
0.0693171727615541,1.01777596300319,0.0203125548636042,0.000378423682957178,-0.526387857787879,152.963898356271,18.0529918471626
0.0702824426430835,1.01828517984149,0.0208675858216127,0.000378594951111933,-0.539045228468266,153.038744911864,18.3024636913149
0.0712611543011175,1.01880804276166,0.0214380150097428,0.000378771038659193,-0.552095339285985,153.108610080402,18.5553289584248
0.0722534949178721,1.01934489960573,0.022024264794434,0.000378952081670029,-0.565552200540009,153.17350130878,18.8116315541932
0.0732596542821523,1.01989610609153,0.0226267688529613,0.000379138220082617,-0.579430337157409,153.233425367105,19.0714158583822
0.0742798248256492,1.02046202593516,0.0232459724606365,0.000379329597813521,-0.593744806631164,153.288388341326,19.3347267259178
0.0753142016597437,1.02104303097191,0.0238823327843894,0.000379526362872246,-0.608511217490684,153.338395626114,19.6016094877951
0.0763629826128224,1.02163950127548,0.0245363191828167,0.000379728667479175,-0.623745748314483,153.383451917997,19.8721099517794
0.0774263682681127,1.0222518252751,0.0252084135127803,0.000379936668186974,-0.639465167293966,153.423561208716,20.1462744028906
0.0785045620020451,1.02288039987037,0.025899110442638,0.00038015052600559,-0.65568685235668,153.458726778817,20.4241496036603
0.0795977700231499,1.02352563054338,0.0266089177721837,0.000380370406530946,-0.672428811857428,153.488951191447,20.7057827941516
0.080706201411495,1.02418793146786,0.0273383567593702,0.000380596480077442,-0.689709705844761,153.514236286365,20.9912216917287
0.0818300681586739,1.02486772561494,0.0280879624538851,0.000380828921814383,-0.707548867910139,153.534583174137,21.2805144905648
0.0829695852083491,1.0255654448552,0.0288582840376458,0.000381067911906458,-0.725966327626306,153.549992230525,21.5737098608767
0.0841249704973612,1.02628153005657,0.0296498851722721,0.00038131363565839,-0.744982833580867,153.560463091045,21.8708569478714
0.0852964449974103,1.02701643117763,0.0304633443535934,0.000381566283663896,-0.764619877010265,153.565994645705,22.1720053703946
0.0864842327573172,1.02777060735596,0.0312992552732375,0.000381826051959072,-0.784899716038827,153.566585033897,22.4772052192642
0.0876885609458743,1.02854452699101,0.0321582271873437,0.000382093142180367,-0.805845400526467,153.562231639444,22.7865070552779
0.0889096598952916,1.02933866782093,0.0330408852924363,0.00038236776172726,-0.827480797527831,153.552931085797,23.0999619068784
0.0901477631452492,1.03015351699304,0.0339478711084835,0.000382650123929817,-0.849830617364829,153.538679231371,23.4176212674627
0.0914031074875623,1.0309895711272,0.0348798428691619,0.000382940448221252,-0.872920440313287,153.519471165015,23.7395370923198
0.0926759330114688,1.03184733637159,0.0358374759193365,0.000383238960315669,-0.896776743903299,153.495301201616,24.0657617951818
0.0939664831495469,1.03272732845036,0.0368214631197533,0.000383545892391144,-0.921426930832032,153.466162877818,24.3963482443715
0.0952750047242729,1.03363007270241,0.0378325152589358,0.000383861483278303,-0.946899357485884,153.432048947867,24.7313497585316
0.0966017479952265,1.03455610411074,0.038871361472261,0.000384185978654583,-0.973223363068004,153.392951379564,25.0708201019169
0.097946966706954,1.03550596732169,0.0399387496681792,0.000384519631244357,-1.0004292993256,153.348861350333,25.4148134792342
0.099310918137498,1.03648021665326,0.0410354469615298,0.000384862701025089,-1.02854856086974,153.299769243392,25.7633845300112
0.100693863147603,1.0374794160919,0.0421622401138884,0.000385215455439736,-1.05761361607893,153.245664644022,26.1165883224767
0.102096066230605,1.03850413927685,0.0433199359808669,0.000385578169615574,-1.08765803857602,153.186536335943,26.474480346934
0.103517795563018,1.03955496947143,0.044509361966271,0.000385951126589667,-1.11871653926606,153.122372297777,26.8371165086088
0.104959323055823,1.04063249952016,0.0457313664829998,0.000386334617541181,-1.15082499892088,153.053159699613,27.2045531199525
0.106420924406472,1.04173733179109,0.0469868194205578,0.000386728942030771,-1.18402050129417,152.978884899657,27.5768468923814
0.107902879151618,1.04287007810229,0.0482766126190236,0.000387134408247255,-1.21834136674884,152.899533440971,27.9540549274329
0.109405470720574,1.04403135963163,0.0496016603493001,0.000387551333261821,-1.25382718637587,152.815090048309,28.3362347073174
0.110928986489522,1.04522180680878,0.050962899799451,0.000387980043290001,-1.29051885658228,152.725538625026,28.7234440848476
0.112473717836475,1.04644205918848,0.0523612915668958,0.000388420873961666,-1.32845861412258,152.630862250088,29.1157412727224
0.114039960197003,1.04769276530409,0.0537978201562168,0.000388874170599298,-1.36769007154652,152.531043175155,29.5131848321469
0.115628013120738,1.04897458250017,0.0552734944822998,0.00038934028850481,-1.4082582530325,152.42606282176,29.9158336607669
0.11723818032866,1.0502881767431,0.0567893483784979,0.000389819593255181,-1.45020963057429,152.315901778567,30.3237469798956
0.11887076977119,1.05163422240853,0.0583464411094819,0.000390312461007207,-1.49359216048514,152.200539798725,30.7369843210143
0.120526093687084,1.05301340204447,0.0599458578884009,0.000390819278811652,-1.53845532018115,152.079955797297,31.1556055115229
0.122204468663149,1.05442640610875,0.0615887103979429,0.000391340444937106,-1.58485014520268,151.954127848793,31.5796706597211
0.123906215694792,1.05587393267963,0.0632761373148493,0.000391876369203876,-1.63282926642971,151.823033184788,32.009240138999
0.125631660247412,1.0573566871382,0.0650093048373919,0.000392427473328219,-1.68244694744391,151.686648191632,32.4443745712146
0.127381132318648,1.05887538182127,0.0667894072152814,0.00039299419127728,-1.7337591219875,151.544948408259,32.8851348092402
0.129154966501488,1.06043073564334,0.06861766728143,0.000393576969635061,-1.78682343146543,151.3979085241,33.3315819186543
0.130953502048267,1.06202347368616,0.0704953369849417,0.000394176267979801,-1.84169926243485,151.245502377092,33.7837771585607
0.132777082935543,1.06365432675458,0.072423697924654,0.000394792559273133,-1.89844778402209,151.087702951801,34.2417819615149
0.134626057929891,1.06532403089709,0.074404061882498,0.000395426330261406,-1.95713198520468,150.92448237765,34.705657912537
0.136500780654601,1.06703332688948,0.0764377713558922,0.000396078081889585,-2.0178167118927,150.755811927271,35.175466727195
0.138401609657313,1.0687829596802,0.078526200088318,0.000396748329728123,-2.08056870374042,150.581662014968,35.6512702287386
0.140328908478587,1.07057367779575,0.080670753597166,0.000397437604413256,-2.14545663061619,150.402002195323,36.1331303242668
0.142283045721435,1.07240623270442,0.082872869697875,0.000398146452101154,-2.21255112865569,150.216801161918,36.6211089799139
0.144264395121816,1.0742813781369,0.0851340190233099,0.000398875434936396,-2.28192483582016,150.026026746212,37.1152681950385
0.146273335620113,1.07619986936186,0.0874557055372573,0.000399625131535231,-2.35365242687847,149.829645916553,37.6156699754017
0.14831025143361,1.078162462415,0.0898394670408315,0.000400396137484145,-2.42781064772962,149.627624777356,38.1223763053216
0.150375532129974,1.08016991327971,0.0922868756705057,0.000401189065854219,-2.50447834897816,149.419928568434,38.6354491187944
0.152469572701757,1.08222297701765,0.0947995383863938,0.000402004547731818,-2.58373651867379,149.206521664511,39.1549502695721
0.154592773641948,1.08432240684747,0.0973790974493165,0.000402843232766166,-2.66566831412308,148.987367574907,39.6809415001898
0.156745541020559,1.0864689531698,0.100027230885089,0.00040370578973436,-2.7503590926789,148.76242894342,40.2134844099378
0.158928286562298,1.08866336253688,0.102745652934365,0.000404592907124425,-2.83789644141154,148.531667548405,40.7526404217757
0.161141427725302,1.09090637656483,0.105536114486273,0.000405505293737012,-2.92837020556281,148.295044303075,41.2984707481873
0.163385387780986,1.09319873078687,0.108400403493947,0.000406443679306371,-3.0218725156831,148.052519256014,41.8510363559807
0.165660595894991,1.0955411534455,0.111340345369971,0.000407408815141255,-3.11849781334998,147.804051591937,42.4103979300376
0.167967487209265,1.09793436422203,0.114357803359601,0.000408401474786441,-3.21834287536465,147.549599632697,42.976615836021
0.170306502925284,1.10037907290139,0.117454678889512,0.000409422454705555,-3.32150683632327,147.289120838557,43.5497500820547
0.172678090388436,1.10287597797049,0.120632911889699,0.000410472574985953,-3.42809120945749,147.02257180974,44.1298602793891
0.175082703173572,1.10542576514838,0.123894481085979,0.000411552680066399,-3.53819990563941,146.74990828828,44.7170056020757
0.177520801171763,1.10802910584619,0.127241404260441,0.000412663639488337,-3.65193925044592,146.471085160175,45.3112447456738
0.179992850678248,1.11068665555526,0.130675738477001,0.000413806348671575,-3.76941799917677,146.186056457881,45.9126358850194
0.182499324481615,1.11339905216154,0.134199580269071,0.000414981729715228,-3.89074734972208,145.894775363143,46.5212366310917
0.18504070195423,1.11616691418454,0.137815065786188,0.0004161907322248,-4.01604095317569,145.597194210203,47.1371039870176
0.187617469143912,1.11899083893909,0.141524370896259,0.00041743433416634,-4.14541492209155,145.293264489391,47.7602943032596
0.190230118866894,1.1218714006183,0.145329711239912,0.00041871354274861,-4.27898783628273,144.982936851124,48.3908632320408
0.192879150802078,1.12480914829582,0.149233342233231,0.000420029395334281,-4.41688074606368,144.666161110346,49.0288656810661
0.195565071586595,1.12780460384616,0.153237559014983,0.000421382960381181,-4.55921717283976,144.342886251416,49.6743557666058
0.198288394912707,1.13085825978105,0.1573446963342,0.000422775338414695,-4.7061231069494,144.013060433489,50.3273867660159
0.20104964162605,1.13397057700076,0.161557128373815,0.000424207663032443,-4.85772700266874,143.676630996398,50.9880110697774
0.203849339825246,1.13714198245863,0.165877268505769,0.000425681101942422,-5.01415977029116,143.333544467084,51.6562801331451
0.206688024962908,1.1403728667375,0.17030756897283,0.000427196858035853,-5.17555476519763,142.983746566586,52.3322444275053
0.209566239948043,1.14366358153682,0.174850520492084,0.000428756170496037,-5.34204777383882,142.627182217646,53.0159533915521
0.212484535249888,1.14701443706911,0.179508651774847,0.000430360315944583,-5.51377699655318,142.263795552936,53.7074553824005
0.215443469003188,1.15042569936458,0.184284528957446,0.000432010609626438,-5.69088302715077,141.893529923965,54.4067976267664
0.218443607114943,1.15389758748309,0.189180754937099,0.000433708406635229,-5.87350882919669,141.516327910697,55.114026172354
0.221485523372636,1.15743027063213,0.194199968606817,0.000435455103180507,-6.06179970893372,141.132131331911,55.8291858396022
0.224569799553977,1.16102386519036,0.199344843982994,0.000437252137898576,-6.25590328478878,140.740881256366,56.5523201739536
0.227697025538168,1.16467843163577,0.204618089219033,0.000439100993208664,-6.45596945341309,140.342518014798,57.283471398823
0.230867799418717,1.1683939713779,0.210022445498093,0.000441003196716333,-6.66215035221168,139.936981212801,58.0226803694549
0.234082727617829,1.1721704234937,0.215560685797719,0.000442960322666108,-6.87460031832376,139.524209744651,58.7699865278719
0.237342425002387,1.17600766136679,0.221235613518785,0.000444973993445446,-7.09347584402009,139.104141808122,59.5254278591305
0.240647515001542,1.17990548922983,0.227050060970921,0.00044704588114231,-7.31893552849032,138.676714920347,60.2890408491166
0.243998629725955,1.18386363861019,0.233006887706203,0.000449177709158747,-7.55114002599761,138.241865934794,61.0608604441246
0.247396410088681,1.18788176467904,0.239108978692588,0.000451371253883047,-7.79025199038386,137.799531059412,61.8409200124815
0.250841505927754,1.19195944250431,0.245359242318263,0.000453628346423255,-8.03643601591339,137.349645876027,62.6292513084924
0.254334576130465,1.19609616320818,0.251760608217684,0.000455950874404997,-8.28985857444799,136.892145361047,63.4258844389979
0.25787628875938,1.20029133002995,0.258316024909781,0.000458340783836819,-8.5506879489508,136.42696390757,64.230847832852
0.261467321180109,1.20454425429537,0.265028457238467,0.000460800081046476,-8.81909416331991,135.954035348965,65.0441682136438
0.265108360190854,1.20885415129391,0.2719008836052,0.00046333083469192,-9.09524890855624,135.473292984012,65.8658705760006
