freqs,H1,H2,H1p,H2p
0.966017479952265,1.00507463318918,0.00577232369671247,-0.157220428893115,151.459097231678
0.974964918348409,1.00519981429131,0.00588320784148853,-0.157275511750995,152.030365242573
0.983995229627823,1.00532776942221,0.00599685453415934,-0.157297386696644,152.597532336154
0.99310918137498,1.00545856620313,0.00611333626505987,-0.157285058705752,153.160542162939
1.00230754828387,1.00559227407509,0.00623272747223256,-0.157237516097068,153.719339165409
1.01159111222383,1.00572896435159,0.0063551045935372,-0.157153730703888,154.273868582753
1.02096066230605,1.00586871027271,0.00648054612004779,-0.157032658080214,154.824076454739
1.03041699495059,1.00601158706123,0.00660913265081085,-0.156873237742414,155.369909624898
1.03996091395412,1.00615767197995,0.00674094694911322,-0.156674393450997,155.911315743301
1.04959323055823,1.00630704439104,0.00687607400011584,-0.156435033532633,156.448243268399
1.05931476351837,1.00645978581692,0.00701460107000572,-0.156154051246196,156.980641468356
1.06912633917348,1.006615980003,0.00715661776660876,-0.155830325195758,157.508460421499
1.07902879151618,1.00677571298243,0.00730221610172164,-0.155462719792546,158.031651016688
1.08902296226373,1.00693907314232,0.00745149055482645,-0.155050085769229,158.550164952379
1.0991097009295,1.00710615129238,0.00760453813854747,-0.154591260749822,159.06395473547
1.10928986489522,1.00727704073526,0.0077614584658011,-0.154085069878572,159.572973679498
1.11956431948388,1.00745183733899,0.00792235381861983,-0.153530326509973,160.077175902311
1.12993393803322,1.00763063961147,0.00808732921859454,-0.152925832965702,160.576516322689
1.14039960197003,1.00781354877728,0.00825649249939707,-0.152270381360186,161.070950657229
1.15096220088503,1.00800066885658,0.00842995438089295,-0.151562754499816,161.560435416047
1.1616226326085,1.00819210674614,0.00860782854518356,-0.150801726859704,162.044927898075
1.1723818032866,1.00838797230302,0.00879023171458315,-0.149986065641827,162.52438618594
1.18324062745838,1.00858837843033,0.00897728373154927,-0.149114531920195,162.998769140257
1.19420002813353,1.00879344116546,0.00916910764065613,-0.148185881875809,163.468036393564
1.20526093687084,1.00900327977101,0.00936582977253612,-0.147198868128409,163.932148343593
1.21642429385737,1.00921801682812,0.00956757982995659,-0.146152241168839,164.391066146162
1.22769104798836,1.00943777833232,0.00977449097612224,-0.145044750897427,164.844751707749
1.23906215694792,1.00966269379227,0.00998669992491841,-0.143875148274422,165.293167677275
1.25053858729039,1.00989289633113,0.0102043470337275,-0.142642187088149,165.736277437957
1.26212131452255,1.0101285227907,0.0104275763982734,-0.141344625846589,166.17404509838
1.27381132318648,1.01036971383842,0.0106565359499792,-0.139981229799105,166.606435483431
1.2856096069433,1.01061661407741,0.0108913775554344,-0.138550773094912,167.033414124526
1.29751716865759,1.01086937215934,0.0111322571187753,-0.137052041084289,167.454947250054
1.30953502048267,1.01112814090051,0.011379334686024,-0.135483832771223,167.87100177482
1.32166418394661,1.0113930774008,0.0116327745523966,-0.133844963423577,168.281545289725
1.33390569003906,1.01166434316613,0.0118927453718889,-0.132134267348534,168.686546050733
1.34626057929891,1.01194210423384,0.0121594202698968,-0.130350600842422,169.085972967914
1.35872990190271,1.01222653130153,0.0124329769579769,-0.128492845322041,169.479795593768
1.37131471775394,1.01251779985928,0.0127135978520216,-0.126559910647156,169.867984111754
1.38401609657313,1.01281609032518,0.0130014701927593,-0.124550738641865,170.250509324244
1.39683511798874,1.01312158818432,0.0132967861693288,-0.12246430682558,170.627342640356
1.40977287162897,1.01343448413159,0.0135997430457778,-0.120299632362673,170.998456063584
1.42283045721435,1.01375497421773,0.0139105432906123,-0.11805577624052,171.363822179224
1.43600898465126,1.01408325999917,0.0142293947092697,-0.115731847686282,171.723414141588
1.44930957412622,1.01441954869158,0.0145565105796725,-0.113327008834322,172.077205660977
1.46273335620113,1.01476405332723,0.0148921097912235,-0.110840479653961,172.425170990654
